r_nrm, b_nrm, p_t_prior, likelihood, t_curve, ccm_index
0.269189, 0.242386, 6.0714819838e-009, 4.3798494153e-003
0.266479, 0.240171, 4.1386489791e-009, 2.7163089253e-003
0.263770, 0.237955, 2.8067177471e-009, 1.4676904539e-003
0.279608, 0.240702, 8.4338989126e-009, 3.1719442923e-003
0.276898, 0.238486, 7.1573640348e-009, 3.3394412603e-003
0.274189, 0.236271, 5.3125464028e-009, 2.5243908167e-003
0.271479, 0.234056, 3.7937613051e-009, 1.6239944380e-003
0.268770, 0.231840, 2.5908164503e-009, 8.6408114294e-004
0.279189, 0.230156, 5.0595683199e-009, 1.5235499013e-003
0.276479, 0.227940, 3.6213176902e-
